"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value","p_BH","significant"
"660","X8250_165.066_2.64_NA","Mission_Bay-La_Jolla Reefs",0,1.25883301868734,0.632554007060953,1.88511203031373,2.38785120898477e-07,1.36216057603449e-06,"Significant"
"661","X28582_400.254_4.569_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.24749289962062,0.626770869701058,1.86821492954019,2.39782005029276e-07,1.36349124063749e-06,"Significant"
"662","X12063_289.126_2.987_NA","Mission_Bay-La_Jolla Reefs",0,1.25462029373368,0.630350294739961,1.8788902927274,2.39800174939298e-07,1.36349124063749e-06,"Significant"
"663","X13573_270.191_3.221_NA","Mission_Bay-La_Jolla Reefs",0,1.24845995413286,0.627229323538583,1.86969058472714,2.40104832016641e-07,1.36349124063749e-06,"Significant"
"664","X22085_479.314_4.015_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.24618722649141,0.625895973536017,1.8664784794468,2.42375169823283e-07,1.37431101563955e-06,"Significant"
"665","X59128_285.184_7.615_NA","Mission_Bay-La_Jolla Reefs",0,1.25764251974495,0.631572677087395,1.8837123624025,2.43281546241647e-07,1.37737597233053e-06,"Significant"
"666","X16791_391.261_3.539_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.24956279708689,0.627431985285966,1.87169360888781,2.44274036775849e-07,1.38091854123284e-06,"Significant"
"667","X59596_632.458_7.678_NA","Mission_Bay-La_Jolla Reefs",0,1.24396814660801,0.624586145877945,1.86335014733808,2.44714584596295e-07,1.38133494903306e-06,"Significant"
"668","X71663_458.311_9.39_NA","Mission_Bay-La_Jolla Reefs",0,1.24837862370274,0.62670664622815,1.87005060117732,2.4584347557699e-07,1.38383168346877e-06,"Significant"
"669","X45380_282.17_6.04_NA..10.12.dihydroxy.9.methyl.4.13.dimethylene.6.oxatricyclo.7.4.0.0.3.7..tridecan..5.one.CollisionEnergy.102040.","Mission_Bay-La_Jolla Reefs",0,1.26123617730299,0.633157278086116,1.88931507651987,2.45892004313575e-07,1.38383168346877e-06,"Significant"
"670","X15819_432.244_3.441_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.24455771207141,0.624680616117883,1.86443480802493,2.47149303245209e-07,1.38883153241524e-06,"Significant"
"671","X11397_270.191_2.996_NA.Spectral.Match.to.Hexaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.24728561264107,0.625828958521674,1.86874226676047,2.49836975330098e-07,1.40184234294757e-06,"Significant"
"672","X25465_356.228_4.308_NA","Mission_Bay-La_Jolla Reefs",0,1.2490622451554,0.626592295379383,1.87153219493142,2.5140564074988e-07,1.40854499616562e-06,"Significant"
"673","X83025_463.303_10.657_NA","Mission_Bay-La_Jolla Reefs",0,1.25789831190224,0.630982034623401,1.88481458918108,2.51929002548223e-07,1.40937993253204e-06,"Significant"
"674","X49428_396.259_6.524_NA","Mission_Bay-La_Jolla Reefs",0,1.25805006674299,0.631018676135071,1.88508145735091,2.52411756385129e-07,1.40998555310091e-06,"Significant"
"675","X41674_352.233_5.679_NA","Mission_Bay-La_Jolla Reefs",0,1.24822630462914,0.625991503500654,1.87046110575762,2.53644537706599e-07,1.41477286587458e-06,"Significant"
"676","X24796_569.314_4.383_NA","Mission_Bay-La_Jolla Reefs",0,1.24669506484205,0.624572750340041,1.86881737934406,2.61836299086937e-07,1.45830423973716e-06,"Significant"
"677","X68811_321.242_9.002_NA","Mission_Bay-La_Jolla Reefs",0,1.260396721048,0.631340716958867,1.88945272513714,2.6305562794704e-07,1.4629312248458e-06,"Significant"
"678","X67083_217.158_8.614_NA.Spectral.Match.to.....Perillyl.alcohol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.26033996309018,0.630987871038111,1.88969205514226,2.67200585546412e-07,1.48306329120238e-06,"Significant"
"679","X47334_375.199_6.22_NA","Mission_Bay-La_Jolla Reefs",0,1.25883905680353,0.630216048029485,1.88746206557757,2.674634727029e-07,1.48306329120238e-06,"Significant"
"680","X55020_574.416_7.118_NA","Mission_Bay-La_Jolla Reefs",0,1.22029787608558,0.610799271653396,1.82979648051776,2.69088174964516e-07,1.48987790991383e-06,"Significant"
"681","X86446_466.374_11.103_NA","Mission_Bay-La_Jolla Reefs",0,1.24625814949366,0.623634328812948,1.86888197017437,2.71176918698046e-07,1.49923803068744e-06,"Significant"
"682","X20901_358.244_3.915_NA","Mission_Bay-La_Jolla Reefs",0,1.2458299948457,0.623333896465469,1.86832609322592,2.72316246219262e-07,1.50172549885115e-06,"Significant"
"683","X73366_219.174_9.58_NA.KU036.11.2.1","Mission_Bay-La_Jolla Reefs",0,1.26210929748304,0.631470737793282,1.89274785717279,2.72424572567154e-07,1.50172549885115e-06,"Significant"
"684","X65692_601.426_8.514_NA","Mission_Bay-La_Jolla Reefs",0,1.24698386875159,0.623579782404915,1.87038795509827,2.76734634763187e-07,1.52172446534403e-06,"Significant"
"685","X53476_272.185_6.909_NA","Mission_Bay-La_Jolla Reefs",0,1.25247058984847,0.626314088315745,1.87862709138119,2.76860892101105e-07,1.52172446534403e-06,"Significant"
"686","X5185_201.073_2.177_NA","Mission_Bay-La_Jolla Reefs",0,1.24479328141358,0.622362465443275,1.86722409738389,2.78378548212999e-07,1.52783561810778e-06,"Significant"
"687","X68175_355.225_8.898_NA","Mission_Bay-La_Jolla Reefs",0,1.25370360584241,0.626699551901582,1.88070765978325,2.79965082894407e-07,1.53283304606023e-06,"Significant"
"688","X44476_548.322_5.921_NA","Mission_Bay-La_Jolla Reefs",0,1.24783765035854,0.623731090729725,1.87194420998735,2.80456395884698e-07,1.53283304606023e-06,"Significant"
"689","X22964_266.128_4.09_NA","Mission_Bay-La_Jolla Reefs",0,1.24615436478705,0.622885725434751,1.86942300413936,2.80510483063878e-07,1.53283304606023e-06,"Significant"
"690","X88425_684.561_11.673_NA","Mission_Bay-La_Jolla Reefs",0,1.24380308541603,0.621635069867404,1.86597110096465,2.81539675572873e-07,1.53599355894714e-06,"Significant"
"691","X49460_427.301_6.461_NA","Mission_Bay-La_Jolla Reefs",0,1.24428371302371,0.621848589926458,1.86671883612096,2.81904793952847e-07,1.53599355894714e-06,"Significant"
"692","X843_319.136_0.651_NA","Mission_Bay-La_Jolla Reefs",0,1.25017454147193,0.62461087371763,1.87573820922623,2.84390646254629e-07,1.54729881957901e-06,"Significant"
"693","X63558_321.242_8.03_NA","Mission_Bay-La_Jolla Reefs",0,1.26055392129861,0.629604901301468,1.89150294129575,2.87012615562965e-07,1.55727333030257e-06,"Significant"
"694","X54198_443.34_6.988_NA","Mission_Bay-La_Jolla Reefs",0,1.24944680623684,0.624008215492731,1.87488539698096,2.87693008305112e-07,1.55727333030257e-06,"Significant"
"695","X13714_193.143_3.342_NA","Mission_Bay-La_Jolla Reefs",0,1.24125139381038,0.619911562030923,1.86259122558984,2.87743869176182e-07,1.55727333030257e-06,"Significant"
"696","X48704_383.283_6.37_NA","Mission_Bay-La_Jolla Reefs",0,1.24722158481272,0.622883554425527,1.87155961519991,2.87878416438403e-07,1.55727333030257e-06,"Significant"
"697","X46799_516.337_6.231_NA.Spectral.Match.to.Undecaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.24063378688392,0.619367654497002,1.86189991927083,2.9105457377554e-07,1.5721957966498e-06,"Significant"
"698","X30738_183.101_4.743_NA","Mission_Bay-La_Jolla Reefs",0,1.26330447476538,0.63061812117393,1.89599082835682,2.91993322854012e-07,1.57500696353203e-06,"Significant"
"699","X68485_346.201_8.945_NA","Mission_Bay-La_Jolla Reefs",0,1.2554488922962,0.626607643445326,1.88429014114707,2.9324415484755e-07,1.57949104864238e-06,"Significant"
"700","X67316_209.117_8.763_NA","Mission_Bay-La_Jolla Reefs",0,1.22187621205751,0.60967878389078,1.83407364022424,2.95744731815262e-07,1.59068416469209e-06,"Significant"
"701","X38937_329.194_5.442_NA","Mission_Bay-La_Jolla Reefs",0,1.25468890240425,0.625908191366711,1.88346961344179,2.97780715641238e-07,1.59935006332277e-06,"Significant"
"702","X66594_334.202_8.651_NA","Mission_Bay-La_Jolla Reefs",0,1.24234889644396,0.619235100099804,1.86546269278812,3.05320599247594e-07,1.63751005152021e-06,"Significant"
"703","X8221_210.124_2.636_NA","Mission_Bay-La_Jolla Reefs",0,1.24940011506417,0.622714494837143,1.87608573529119,3.05837193792513e-07,1.63794741767968e-06,"Significant"
"704","X68185_332.185_8.9_NA","Mission_Bay-La_Jolla Reefs",0,1.24811589504921,0.621655962953513,1.87457582714491,3.12045079109424e-07,1.66882062904401e-06,"Significant"
"705","X9082_254.196_2.735_NA","Mission_Bay-La_Jolla Reefs",0,1.23853708628285,0.616680753420445,1.86039341914525,3.15140393225555e-07,1.68298380211945e-06,"Significant"
"706","X67688_326.196_8.817_NA","Mission_Bay-La_Jolla Reefs",0,1.24294346620632,0.618823124304587,1.86706380810805,3.15924225890996e-07,1.68478004317224e-06,"Significant"
"707","X9155_344.192_2.746_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.2368291481466,0.615685236580072,1.85797305971312,3.17359744705925e-07,1.69004163906338e-06,"Significant"
"708","X61034_543.385_7.867_NA","Mission_Bay-La_Jolla Reefs",0,1.23869457796197,0.616088436406933,1.86130071951702,3.25502369946662e-07,1.73095539950449e-06,"Significant"
"709","X82640_428.3_10.626_NA","Mission_Bay-La_Jolla Reefs",0,1.23309984305869,0.613213470715121,1.85298621540226,3.26959227248125e-07,1.73625033933595e-06,"Significant"
"710","X79344_716.516_10.232_NA","Mission_Bay-La_Jolla Reefs",0,1.22966594887008,0.611333627530089,1.84799827021007,3.29700078238737e-07,1.74833914728006e-06,"Significant"
"711","X3577_231.084_1.738_NA","Mission_Bay-La_Jolla Reefs",0,1.25114625210669,0.621756328176444,1.88053617603694,3.33747915304272e-07,1.76731491015553e-06,"Significant"
"712","X53377_255.159_6.9_NA","Mission_Bay-La_Jolla Reefs",0,1.23684682384073,0.61457649895859,1.85911714872288,3.34934322054892e-07,1.77110635187734e-06,"Significant"
"713","X14877_210.17_3.349_NA","Mission_Bay-La_Jolla Reefs",0,1.23853010140264,0.615213434041272,1.861846768764,3.3815858269115e-07,1.78564805586561e-06,"Significant"
"714","X80467_463.267_10.358_NA","Mission_Bay-La_Jolla Reefs",0,1.2302055161934,0.610934363071946,1.84947666931485,3.40519902386482e-07,1.79487896964895e-06,"Significant"
"715","X73297_254.211_9.575_NA.2...1S.2S.4aR.8aS..1.hydroxy.4a.methyl.8.methylidene.1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid","Mission_Bay-La_Jolla Reefs",0,1.24278857043783,0.617139823779036,1.86843731709662,3.41227721634141e-07,1.79487896964895e-06,"Significant"
"716","X62171_235.169_8.038_NA.jasmonic.acid.methyl.ester.CollisionEnergy.205060","Mission_Bay-La_Jolla Reefs",0,1.25707852514221,0.624229114869336,1.88992793541509,3.41336877096587e-07,1.79487896964895e-06,"Significant"
"717","X81710_205.195_10.507_Spectral.Match.to..alpha..Bisabolol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.23498229831997,0.613100628149613,1.85686396849033,3.43909588362834e-07,1.80588507696802e-06,"Significant"
"718","X90363_712.536_12.323_NA","Mission_Bay-La_Jolla Reefs",0,1.23862227489008,0.614834477710465,1.8624100720697,3.45118221556362e-07,1.80970766596059e-06,"Significant"
"719","X55665_485.343_7.185_NA","Mission_Bay-La_Jolla Reefs",0,1.23827669478939,0.614472857882672,1.8620805316961,3.48275762007688e-07,1.82372495682746e-06,"Significant"
"720","X77003_468.33_9.987_NA","Mission_Bay-La_Jolla Reefs",0,1.27147617097799,0.630860815533787,1.9120915264222,3.49686726242027e-07,1.82738284652149e-06,"Significant"
"721","X69600_659.468_9.124_NA","Mission_Bay-La_Jolla Reefs",0,1.23991686870728,0.615186779853378,1.86464695756118,3.4994502851049e-07,1.82738284652149e-06,"Significant"
"722","X90106_750.552_12.225_NA","Mission_Bay-La_Jolla Reefs",0,1.24790625958622,0.619062918422679,1.87674960074976,3.5140761167618e-07,1.83247875063825e-06,"Significant"
"723","X2284_344.228_1.02_NA.Spectral.Match.to.Nonaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.23345605550186,0.611572040890975,1.85534007011274,3.5688941757428e-07,1.85732199595766e-06,"Significant"
"724","X78606_399.358_10.16_NA.Massbank..Myristamidopropyl.betaine.carboxymethyl.dimethyl..3..tetradecanoylamino.propyl.azanium","Mission_Bay-La_Jolla Reefs",0,1.23573537577159,0.612686444880794,1.85878430666238,3.57158333352814e-07,1.85732199595766e-06,"Significant"
"725","X82689_477.282_10.619_NA","Mission_Bay-La_Jolla Reefs",0,1.22590524199427,0.607766289696462,1.84404419429208,3.57957463004155e-07,1.85891013546296e-06,"Significant"
"726","X80950_313.273_10.391_NA","Mission_Bay-La_Jolla Reefs",0,1.21991127880475,0.604596939306201,1.83522561830329,3.61405171123153e-07,1.87416725777181e-06,"Significant"
"727","X54516_286.201_6.968_NA.NCGC00384597.01.3a.8.dihydroxy.3.5a.9.trimethyl.4.5.6.7.8.9b.hexahydro.3H.benzo.g..1.benzofuran.2.one","Mission_Bay-La_Jolla Reefs",0,1.2507121461504,0.619833650367354,1.88159064193345,3.61890995059788e-07,1.87416725777181e-06,"Significant"
"728","X921_261.131_0.659_NA","Mission_Bay-La_Jolla Reefs",0,1.24406707702149,0.616270649897979,1.871863504145,3.66557256992195e-07,1.89572537441705e-06,"Significant"
"729","X75112_468.295_9.785_NA","Mission_Bay-La_Jolla Reefs",0,1.25055453858027,0.619409520065029,1.8816995570955,3.67853966398712e-07,1.89982192522792e-06,"Significant"
"730","X44594_544.291_5.937_NA","Mission_Bay-La_Jolla Reefs",0,1.23445712287469,0.611349651171949,1.85756459457743,3.69381586429185e-07,1.90509818206285e-06,"Significant"
"731","X68570_479.299_8.963_NA","Mission_Bay-La_Jolla Reefs",0,1.24745705762246,0.61764551123825,1.87726860400667,3.71873478788309e-07,1.91532646735702e-06,"Significant"
"732","X80659_493.314_10.376_NA","Mission_Bay-La_Jolla Reefs",0,1.22713945406788,0.607525879470946,1.84675302866481,3.72945334059516e-07,1.91822292723235e-06,"Significant"
"733","X75272_602.447_9.788_NA.Spectral.Match.to.Undecaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.23514836119177,0.611159375494267,1.85913734688928,3.78888916907627e-07,1.94393121667265e-06,"Significant"
"734","X46004_355.248_6.072_NCGC00384809.01.5..5.hydroxy.3..hydroxymethyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.6.7.8.hexahydronaphthalene.1.carboxylic.acid..IIN.based..Match..NCGC00384809.01.5..5.hydroxy.3..hydroxymethyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.6.7.8.hexahydronaphthalene.1.carboxylic.acid..IIN.based.on..CCMSLIB00000847958.","Mission_Bay-La_Jolla Reefs",0,1.24708221244251,0.617035220175898,1.87712920470912,3.79409740292047e-07,1.94393121667265e-06,"Significant"
"735","X53215_237.185_6.728_NA","Mission_Bay-La_Jolla Reefs",0,1.25114711411123,0.619041826133052,1.88325240208941,3.7949254827474e-07,1.94393121667265e-06,"Significant"
"736","X58669_438.306_7.557_NA","Mission_Bay-La_Jolla Reefs",0,1.24448601102014,0.615710553302131,1.87326146873816,3.80130146027113e-07,1.94455163015229e-06,"Significant"
"737","X48966_388.269_6.407_NA","Mission_Bay-La_Jolla Reefs",0,1.2491056976669,0.617499611072479,1.88071178426131,3.8911837041411e-07,1.98782993841129e-06,"Significant"
"738","X85698_401.268_10.98_NA","Mission_Bay-La_Jolla Reefs",0,1.23952693263901,0.612081364899319,1.86697250037871,4.01896976920391e-07,2.05032807331337e-06,"Significant"
"739","X40704_343.174_5.598_NA","Mission_Bay-La_Jolla Reefs",0,1.2516507051916,0.618026938595675,1.88527447178752,4.02671880173067e-07,2.05150152753937e-06,"Significant"
"740","X80505_458.311_10.361_NA","Mission_Bay-La_Jolla Reefs",0,1.2347244573615,0.609572158067039,1.85987675665596,4.04530185571517e-07,2.05796527292702e-06,"Significant"
"741","X2116_300.201_1.014_NA.Spectral.Match.to.Hexaethylene.glycol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,1.23017734194089,0.607301136279056,1.85305354760272,4.05033802719501e-07,2.05796527292702e-06,"Significant"
"742","X14477_289.126_3.312_NA","Mission_Bay-La_Jolla Reefs",0,1.2361311982513,0.610164860889516,1.86209753561308,4.06484130466289e-07,2.06001808212896e-06,"Significant"
"743","X5764_166.05_2.279_NA","Mission_Bay-La_Jolla Reefs",0,1.24818025443927,0.616109858592602,1.88025065028594,4.06532120855729e-07,2.06001808212896e-06,"Significant"
"744","X74621_458.347_9.727_NA","Mission_Bay-La_Jolla Reefs",0,1.23986833645604,0.61186508651676,1.86787158639531,4.09263386180747e-07,2.07107076474531e-06,"Significant"
"745","X66663_305.247_8.659_NA","Mission_Bay-La_Jolla Reefs",0,1.24605816980024,0.614807849358102,1.87730849024238,4.11416793633101e-07,2.07917346044111e-06,"Significant"
"746","X62177_518.238_8.011_NA","Mission_Bay-La_Jolla Reefs",0,1.23135933174384,0.607461359816163,1.85525730367152,4.13256915021698e-07,2.08567330436554e-06,"Significant"
"747","X3651_254.159_1.778_NA","Mission_Bay-La_Jolla Reefs",0,1.23731733754711,0.610290733082131,1.86434394201208,4.15405522424805e-07,2.09371056483185e-06,"Significant"
"748","X63708_268.19_8.225_NA.Parthenolide..M.NH4..","Mission_Bay-La_Jolla Reefs",0,1.24603839842124,0.614394258882054,1.87768253796043,4.19276565910565e-07,2.11039608376106e-06,"Significant"
"749","X56042_441.325_7.221_NA","Mission_Bay-La_Jolla Reefs",0,1.23339814011272,0.608046736618641,1.85874954360681,4.21560686580946e-07,2.11906006004975e-06,"Significant"
"750","X61066_309.242_7.876_NA","Mission_Bay-La_Jolla Reefs",0,1.24372893625786,0.612496614051435,1.87496125846429,4.34446543295941e-07,2.18092164734562e-06,"Significant"
"751","X34350_784.489_5.051_NA","Mission_Bay-La_Jolla Reefs",0,1.22684807173069,0.604099493309538,1.84959665015185,4.36176202600613e-07,2.18607620878121e-06,"Significant"
"752","X14414_464.27_3.305_NA","Mission_Bay-La_Jolla Reefs",0,1.22660185852218,0.603918972590405,1.84928474445395,4.37403371411627e-07,2.18607620878121e-06,"Significant"
"753","X50502_359.278_6.575_NA","Mission_Bay-La_Jolla Reefs",0,1.24384746545616,0.612399611415786,1.87529531949654,4.3761306467438e-07,2.18607620878121e-06,"Significant"
"754","X44482_550.337_5.927_NA","Mission_Bay-La_Jolla Reefs",0,1.23398604121606,0.60753554023016,1.86043654220196,4.37795872887392e-07,2.18607620878121e-06,"Significant"
"755","X78950_465.262_10.177_NA.PE.16.1.0.0....M.H...C21H43N1O7P1","Mission_Bay-La_Jolla Reefs",0,1.23902861293668,0.609936980004169,1.86812024586919,4.39466165569335e-07,2.19151008393185e-06,"Significant"
"756","X42755_338.217_5.625_NA","Mission_Bay-La_Jolla Reefs",0,1.24171546578357,0.611080720475918,1.87235021109122,4.43159022589512e-07,2.20700227519777e-06,"Significant"
"757","X28004_202.143_4.52_NA","Mission_Bay-La_Jolla Reefs",0,1.22674269393381,0.603681107393959,1.84980428047365,4.43812090744622e-07,2.20733490310898e-06,"Significant"
"758","X83095_419.277_10.665_NA","Mission_Bay-La_Jolla Reefs",0,1.24257397480935,0.611382992925557,1.87376495669315,4.45654532388318e-07,2.21357429345912e-06,"Significant"
"759","X17502_282.19_3.601_NA","Mission_Bay-La_Jolla Reefs",0,1.23318415256741,0.606701888442085,1.85966641669274,4.46936058939862e-07,2.21701483782422e-06,"Significant"
"760","X67690_237.185_8.811_NA","Mission_Bay-La_Jolla Reefs",0,1.24747301074496,0.613455743681677,1.88149027780823,4.52705338216397e-07,2.24267841892728e-06,"Significant"
"761","X15316_400.218_3.397_NA","Mission_Bay-La_Jolla Reefs",0,1.24186359639599,0.610610434117877,1.87311675867411,4.54542788519419e-07,2.24882207460659e-06,"Significant"
"762","X84079_540.41_10.817_NA","Mission_Bay-La_Jolla Reefs",0,1.22761152618595,0.603367834473018,1.85185521789889,4.59608552993984e-07,2.27090052758839e-06,"Significant"
"763","X22205_227.128_4.029_NCGC00385243.01_C12H18O4_..1R.2R..2...2Z..5.Hydroxy.2.penten.1.yl..3.oxocyclopentyl.acetic.acid","Mission_Bay-La_Jolla Reefs",0,1.23474372053542,0.606821669024594,1.86266577204625,4.60721611861281e-07,2.27341660374538e-06,"Significant"
"764","X30604_311.232_4.722_NA","Mission_Bay-La_Jolla Reefs",0,1.22193865449379,0.600467409841317,1.84340989914627,4.62056943595357e-07,2.27702145633052e-06,"Significant"
"765","X11344_253.164_2.985_NA.cyclo.tyrosyl.prolyl.","Mission_Bay-La_Jolla Reefs",0,1.22644618398768,0.602471210099093,1.85042115787628,4.66680365573957e-07,2.29679944625614e-06,"Significant"
"766","X44272_285.189_5.914_NA.NCGC00384597.01.3a.8.dihydroxy.3.5a.9.trimethyl.4.5.6.7.8.9b.hexahydro.3H.benzo.g..1.benzofuran.2.one","Mission_Bay-La_Jolla Reefs",0,1.22829597558096,0.603312591608708,1.85327935955321,4.6816000875971e-07,2.29935488423439e-06,"Significant"
"767","X3763_268.138_1.832_NA","Mission_Bay-La_Jolla Reefs",0,1.23959332125396,0.608849644061648,1.87033699844628,4.68421034849342e-07,2.29935488423439e-06,"Significant"
"768","X13593_253.164_3.223_NA","Mission_Bay-La_Jolla Reefs",0,1.22789377200821,0.603070136238369,1.85271740777805,4.69149937676328e-07,2.29993426478043e-06,"Significant"
"769","X2199_314.18_1.012_NA","Mission_Bay-La_Jolla Reefs",0,1.22454118117124,0.601363092137591,1.84771927020489,4.7048924056714e-07,2.30350063814731e-06,"Significant"
"770","X66038_270.206_8.561_NCGC00179704.03.2..8.hydroxy.4a.8.dimethyl.1.2.3.4.5.6.7.8a.octahydronaphthalen.2.yl.prop.2.enoic.acid","Mission_Bay-La_Jolla Reefs",0,1.24120518554753,0.609138676586567,1.87327169450849,4.7949669002012e-07,2.34455199730617e-06,"Significant"
"771","X3495_212.149_1.669_NA","Mission_Bay-La_Jolla Reefs",0,1.23398724619181,0.605552992746028,1.8624214996376,4.80469262265082e-07,2.34626040522443e-06,"Significant"
"772","X18369_451.215_3.678_NA","Mission_Bay-La_Jolla Reefs",0,1.22700995372354,0.602081648355016,1.85193825909207,4.81539772612116e-07,2.34844202575728e-06,"Significant"
"773","X88027_564.395_11.516_NA","Mission_Bay-La_Jolla Reefs",0,1.23238596697192,0.604675193210355,1.86009674073348,4.8254065865283e-07,2.35027888722886e-06,"Significant"
"774","X14569_267.142_3.316_NA","Mission_Bay-La_Jolla Reefs",0,1.23311231840655,0.604935242060656,1.86128939475244,4.84717021520531e-07,2.35782892251266e-06,"Significant"
"775","X35000_306.034_5.105_NA","Mission_Bay-La_Jolla Reefs",0,1.22292811298458,0.599854540649329,1.84600168531983,4.86651003939187e-07,2.36418197397553e-06,"Significant"
"776","X9884_190.05_2.832_NA","Mission_Bay-La_Jolla Reefs",0,1.13313003408723,0.555671582862439,1.71058848531203,4.90033764677378e-07,2.37754784021949e-06,"Significant"
"777","X59326_313.179_7.636_NA","Mission_Bay-La_Jolla Reefs",0,1.2394798119915,0.607772376063026,1.87118724791998,4.91210850994683e-07,2.37876314747891e-06,"Significant"
"778","X28295_613.34_4.542_NA","Mission_Bay-La_Jolla Reefs",0,1.22926133547845,0.602747141935051,1.85577552902184,4.91547869518882e-07,2.37876314747891e-06,"Significant"
"779","X88229_762.514_11.598_NA","Mission_Bay-La_Jolla Reefs",0,1.21516121715251,0.595358369942481,1.83496406436253,5.02713432326551e-07,2.42967403428686e-06,"Significant"
"780","X37253_302.196_5.295_NA","Mission_Bay-La_Jolla Reefs",0,1.22892501778764,0.601950629204765,1.85589940637051,5.06275162570624e-07,2.44079454238471e-06,"Significant"
"781","X980_363.164_0.655_NA","Mission_Bay-La_Jolla Reefs",0,1.23259639055814,0.603747420024252,1.86144536109204,5.06310899761608e-07,2.44079454238471e-06,"Significant"
"782","X11141_298.148_3.008_NA","Mission_Bay-La_Jolla Reefs",0,1.23500540271836,0.604733229706125,1.8652775757306,5.10895868499617e-07,2.45713029783827e-06,"Significant"
"783","X78143_415.267_10.099_NA","Mission_Bay-La_Jolla Reefs",0,1.22263831780664,0.598673010828959,1.84660362478431,5.1100478704047e-07,2.45713029783827e-06,"Significant"
"784","X13725_194.103_3.24_NA","Mission_Bay-La_Jolla Reefs",0,-1.16175686165644,-1.75469890896146,-0.568814814351414,5.12195602042631e-07,2.45971484909503e-06,"Significant"
"785","X51394_253.18_6.67_NA","Mission_Bay-La_Jolla Reefs",0,1.23709819946403,0.605298517501314,1.86889788142675,5.21877672299276e-07,2.50301839007232e-06,"Significant"
"786","X45581_331.173_6.031_NA","Mission_Bay-La_Jolla Reefs",0,1.23732621556635,0.604963701602453,1.86968872953024,5.32749791060105e-07,2.54956084902521e-06,"Significant"
"787","X42239_315.179_5.723_NA","Mission_Bay-La_Jolla Reefs",0,1.23282671619288,0.602756220337671,1.86289721204809,5.32936092478842e-07,2.54956084902521e-06,"Significant"
"788","X75358_370.258_9.804_NA","Mission_Bay-La_Jolla Reefs",0,1.24219328860649,0.607151910373482,1.8772346668395,5.37456748772591e-07,2.56604735888445e-06,"Significant"
"789","X15480_374.238_3.413_NA","Mission_Bay-La_Jolla Reefs",0,1.22446132211044,0.598473461616932,1.85044918260394,5.37745382778176e-07,2.56604735888445e-06,"Significant"
"790","X25779_330.133_4.366_NA","Mission_Bay-La_Jolla Reefs",0,1.2265328275721,0.599260014260706,1.8538056408835,5.43423533394538e-07,2.58986025725372e-06,"Significant"
"791","X69784_323.221_9.207_NA","Mission_Bay-La_Jolla Reefs",0,1.23831029380975,0.604961831990545,1.87165875562896,5.44736208030194e-07,2.59283416338013e-06,"Significant"
"792","X80740_485.288_10.38_PG.16.0_0.0....2.hydroxy.3..2.hydroxyacetoxy.propyl.palmitate.PE.16.0.0.0....M.H...C21H45N1O7P1","Mission_Bay-La_Jolla Reefs",0,1.23404111007423,0.602843203889527,1.86523901625893,5.45566098408834e-07,2.59350550569351e-06,"Significant"
"793","X67215_313.162_8.748_NA","Mission_Bay-La_Jolla Reefs",0,1.24372126846976,0.607498442723047,1.87994409421648,5.47409160778223e-07,2.59898548591426e-06,"Significant"
"794","X50439_401.215_6.552_NA","Mission_Bay-La_Jolla Reefs",0,1.23666422237063,0.603792947419819,1.86953549732144,5.53961260862934e-07,2.6267810417493e-06,"Significant"
"795","X45568_247.133_6.024_.10.12.dihydroxy.9.methyl.4.13.dimethylene.6.oxatricyclo.7.4.0.0.3.7..tridecan..5.one.CollisionEnergy.102040..3.PHENYLLACTIC.ACID","Mission_Bay-La_Jolla Reefs",0,1.23724831042367,0.6039806405714,1.87051598027593,5.56449764377298e-07,2.63526209167362e-06,"Significant"
"796","X86198_510.4_11.068_NA","Mission_Bay-La_Jolla Reefs",0,1.21743931015055,0.594243236833683,1.84063538346741,5.58203178346872e-07,2.64024493275876e-06,"Significant"
"797","X68745_356.279_8.992_NA","Mission_Bay-La_Jolla Reefs",0,1.23569412081094,0.602958720599776,1.86842952102211,5.63228487404643e-07,2.66067158730048e-06,"Significant"
"798","X66458_356.279_8.643_NA","Mission_Bay-La_Jolla Reefs",0,1.23781443078998,0.603799888227527,1.87182897335243,5.68249300281209e-07,2.68102583403353e-06,"Significant"
